Id,Y,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
10434.0,1.0,78985.0,1.0,1.77,117952.0,1.0,0.0,117951.0,124610.0,1.0,0.0,1.0,1.0,118570.0,-0.249454357615,2113.0,117920.0,19721.0,1.0,118568.0,1.0,1.0,1.0,3.0,1.0
10435.0,1.0,77986.0,1.0,1.77,118327.0,1.0,0.0,117961.0,144429.0,1.0,1.0,1.0,1.0,119851.0,1.0,13304.0,123757.0,118638.0,1.0,119849.0,1.0,1.0,1.0,2.0,1.0
10436.0,1.0,39882.0,1.0,1.77,118026.0,1.0,0.0,91261.0,184698.0,1.0,2.0,1.0,1.0,121145.0,3.42525717054,102232.0,118027.0,249618.0,1.0,121143.0,1.0,1.0,1.0,9.0,1.0
10437.0,1.0,28314.0,1.0,1.77,119070.0,1.0,0.0,118752.0,171750.0,1.0,0.0,1.0,1.0,118565.0,1.0,3486.0,118042.0,270488.0,1.0,118563.0,1.0,1.0,1.0,2.0,1.0
10438.0,1.0,25269.0,1.0,15.93,118343.0,1.0,0.0,117961.0,310997.0,1.0,3.0,1.0,8.0,120008.0,1.0,17612.0,119598.0,118424.0,1.0,120006.0,1.0,1.0,1.0,24.0,1.0
10439.0,1.0,19763.0,1.0,1.77,118225.0,1.0,0.0,117961.0,117906.0,1.0,6.0,1.0,1.0,118322.0,1.0,7553.0,118403.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10440.0,1.0,39383.0,1.0,1.77,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,2.0,3.0,118322.0,1.09677654531,3869.0,120050.0,290919.0,1.0,118321.0,1.0,2.0,1.0,1.0,1.0
10441.0,1.0,20270.0,1.0,3.54,117917.0,1.0,0.0,117916.0,117913.0,1.0,1.0,1.0,1.0,117888.0,1.0,56767.0,117884.0,117887.0,1.0,117885.0,1.0,1.0,1.0,3.0,1.0
10442.0,1.0,80486.0,2.0,14.16,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,6.0,118322.0,0.8060502445219999,744.0,120722.0,290919.0,1.0,118321.0,1.0,1.0,1.0,15.0,1.0
10443.0,1.0,35297.0,1.0,1.77,118225.0,1.0,0.0,117961.0,306399.0,1.0,1.0,1.0,2.0,118644.0,-1.08882457126,3053.0,120663.0,118643.0,1.0,118641.0,1.0,1.0,1.0,13.0,1.0
10444.0,1.0,16605.0,1.0,1.77,118300.0,1.0,0.0,117961.0,171056.0,1.0,0.0,1.0,2.0,118639.0,1.0,4945.0,118360.0,118638.0,1.0,118636.0,1.0,1.0,1.0,6.0,1.0
10445.0,0.0,36645.0,1.0,3.54,117979.0,1.0,0.0,117978.0,117886.0,1.0,1.0,1.0,2.0,117880.0,1.6247680284600001,27873.0,117884.0,19721.0,1.0,117879.0,1.0,1.0,1.0,696.0,1.0
10446.0,1.0,78319.0,1.0,1.77,118004.0,2.0,0.0,118003.0,117913.0,1.0,1.0,1.0,1.0,117880.0,-1.4123477066699999,61244.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,13.0,1.0
10447.0,1.0,16305.0,1.0,1.77,118327.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,2.0,117908.0,1.0,2610.0,121979.0,290919.0,1.0,117905.0,1.0,1.0,1.0,32.0,1.0
10448.0,1.0,39597.0,1.0,1.77,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,2.50891744239,7553.0,118403.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
10449.0,1.0,77299.0,1.0,15.93,120865.0,1.0,0.0,120864.0,294510.0,1.0,0.0,1.0,1.0,126822.0,-0.942649369215,75256.0,119796.0,118638.0,1.0,126820.0,1.0,1.0,1.0,45.0,1.0
10450.0,1.0,20296.0,1.0,3.54,117883.0,1.0,0.0,117882.0,117886.0,1.0,20.0,1.0,1.0,117888.0,0.827918379921,70242.0,117884.0,117887.0,1.0,117885.0,1.0,1.0,1.0,1.0,1.0
10451.0,1.0,15367.0,1.0,8.85,118343.0,1.0,2.0,117961.0,240983.0,1.0,4.0,1.0,1.0,118322.0,1.0,7265.0,119598.0,290919.0,1.0,118321.0,1.0,1.0,2.0,5.0,1.0
10452.0,1.0,20304.0,1.0,1.77,117936.0,1.0,0.0,117935.0,118568.0,1.0,1.0,1.0,2.0,118570.0,3.16805920535,19706.0,117878.0,19721.0,1.0,118568.0,1.0,1.0,1.0,9.0,1.0
10453.0,1.0,28148.0,1.0,1.77,119256.0,1.0,0.0,117887.0,272556.0,1.0,0.0,1.0,1.0,118982.0,-0.300599917331,3221.0,121961.0,118295.0,1.0,118980.0,1.0,1.0,1.0,3.0,1.0
10454.0,1.0,27177.0,1.0,1.77,118052.0,1.0,0.0,117961.0,151171.0,1.0,13.0,1.0,3.0,118454.0,2.47068408471,1080.0,118378.0,118453.0,1.0,118451.0,1.0,1.0,1.0,5.0,1.0
10455.0,1.0,80938.0,1.0,46.02,118300.0,1.0,0.0,117961.0,311441.0,1.0,0.0,1.0,7.0,120649.0,0.889776291409,46526.0,119984.0,118398.0,1.0,120647.0,1.0,1.0,1.0,1.0,1.0
10456.0,1.0,33148.0,1.0,1.77,117903.0,1.0,0.0,117902.0,152641.0,1.0,0.0,1.0,1.0,118865.0,-0.359361767095,125466.0,120171.0,118398.0,1.0,118863.0,1.0,1.0,1.0,1.0,1.0
10457.0,1.0,918.0,1.0,1.77,118213.0,1.0,0.0,118212.0,118785.0,1.0,0.0,1.0,1.0,118786.0,0.22362418821199997,16986.0,123201.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10458.0,1.0,17307.0,1.0,1.77,118225.0,1.0,0.0,117961.0,136840.0,1.0,4.0,1.0,1.0,119096.0,-0.0277477296671,7076.0,120323.0,119095.0,1.0,119093.0,1.0,1.0,1.0,2.0,1.0
10459.0,1.0,74148.0,1.0,1.77,118343.0,1.0,0.0,117961.0,121347.0,1.0,0.0,1.0,2.0,118786.0,2.31826898289,6227.0,120722.0,290919.0,1.0,118784.0,1.0,1.0,2.0,1.0,1.0
10460.0,1.0,25992.0,1.0,1.77,118300.0,1.0,0.0,117961.0,121873.0,1.0,1.0,1.0,2.0,118786.0,3.06121156205,4620.0,119181.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10461.0,1.0,40918.0,1.0,1.77,118463.0,1.0,0.0,118315.0,162182.0,1.0,0.0,1.0,2.0,123652.0,1.0,108164.0,118464.0,118467.0,1.0,123651.0,2.0,1.0,1.0,615.0,1.0
10462.0,1.0,18639.0,1.0,8.85,118300.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,14.0,117908.0,1.0,25557.0,121951.0,290919.0,1.0,117905.0,1.0,1.0,1.0,2.0,1.0
10463.0,1.0,117578.0,1.0,1.77,118386.0,1.0,0.0,117961.0,118785.0,1.0,0.0,1.0,3.0,118786.0,1.0,71215.0,118404.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10464.0,1.0,15021.0,1.0,3.54,118343.0,1.0,0.0,117961.0,117906.0,1.0,12.0,1.0,1.0,118322.0,-0.619218726318,25607.0,118856.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10465.0,1.0,90525.0,1.0,1.77,118386.0,1.0,0.0,117961.0,117906.0,1.0,1.0,1.0,1.0,117908.0,0.939870282828,3889.0,121883.0,290919.0,1.0,117905.0,1.0,1.0,1.0,3.0,1.0
10466.0,1.0,80232.0,1.0,1.77,117962.0,1.0,0.0,117961.0,230830.0,1.0,0.0,1.0,2.0,119951.0,-2.13162517123,1334.0,118910.0,290919.0,1.0,119949.0,1.0,1.0,1.0,1.0,1.0
10467.0,0.0,41313.0,1.0,7.08,118257.0,1.0,0.0,118256.0,286106.0,1.0,0.0,1.0,3.0,118997.0,-1.6380589363999998,7766.0,117945.0,292795.0,1.0,118995.0,1.0,1.0,1.0,1.0,1.0
10468.0,1.0,15738.0,1.0,1.77,118442.0,1.0,0.0,118441.0,208460.0,1.0,0.0,1.0,2.0,119194.0,-3.3257301838099997,2003.0,118378.0,119184.0,1.0,119192.0,1.0,1.0,1.0,1.0,1.0
10469.0,1.0,34981.0,1.0,1.77,118052.0,1.0,0.0,117961.0,310997.0,1.0,0.0,1.0,1.0,120359.0,1.0,52735.0,120356.0,118424.0,1.0,120357.0,1.0,1.0,2.0,1.0,1.0
10470.0,1.0,40996.0,1.0,3.54,118225.0,1.0,0.0,117961.0,150283.0,1.0,0.0,1.0,3.0,122131.0,0.631141065336,8435.0,124449.0,121916.0,1.0,122129.0,1.0,1.0,1.0,2.0,1.0
10471.0,1.0,80510.0,1.0,1.77,118327.0,1.0,0.0,117961.0,117906.0,2.0,1.0,1.0,1.0,118322.0,2.2832255197699998,34608.0,118320.0,290919.0,1.0,118321.0,2.0,1.0,1.0,2.0,1.0
10472.0,1.0,18319.0,1.0,1.77,118300.0,2.0,0.0,117961.0,197687.0,1.0,0.0,1.0,1.0,123084.0,0.630264383825,17156.0,118810.0,19793.0,1.0,123082.0,1.0,1.0,1.0,1.0,1.0
10473.0,1.0,25279.0,1.0,1.77,118300.0,1.0,0.0,117961.0,129545.0,1.0,0.0,1.0,1.0,120008.0,-2.81885678428,5048.0,118458.0,118424.0,1.0,120006.0,1.0,1.0,1.0,45.0,1.0
10474.0,1.0,80663.0,1.0,1.77,118446.0,1.0,0.0,117961.0,213944.0,1.0,14.0,1.0,1.0,118786.0,1.67684360533,14731.0,118447.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10475.0,1.0,4674.0,1.0,1.77,118386.0,1.0,0.0,117961.0,302830.0,1.0,0.0,1.0,1.0,128231.0,1.0,14798.0,118746.0,4673.0,1.0,128230.0,1.0,1.0,1.0,1.0,1.0
10476.0,1.0,4674.0,1.0,1.77,118327.0,1.0,1.0,117961.0,125889.0,1.0,0.0,1.0,2.0,118261.0,1.0,42230.0,118744.0,290919.0,2.0,118259.0,1.0,1.0,1.0,1.0,1.0
10477.0,1.0,79091.0,1.0,3.54,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118786.0,1.0,7578.0,120722.0,290919.0,1.0,118784.0,2.0,1.0,1.0,1.0,1.0
10478.0,1.0,75077.0,1.0,1.77,118386.0,1.0,0.0,117961.0,127922.0,1.0,0.0,1.0,2.0,120692.0,0.272576435786,41797.0,118522.0,290919.0,1.0,120690.0,1.0,1.0,1.0,19.0,1.0
10479.0,1.0,4674.0,1.0,1.77,118300.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,5.0,118322.0,-0.176547397327,16735.0,118783.0,290919.0,1.0,118321.0,1.0,1.0,1.0,2.0,1.0
10480.0,1.0,41469.0,1.0,1.77,118270.0,1.0,0.0,118269.0,117879.0,1.0,0.0,1.0,1.0,117880.0,-0.100183468762,60088.0,117878.0,19721.0,1.0,117879.0,1.0,1.0,1.0,51.0,1.0
10481.0,1.0,40337.0,1.0,1.77,117903.0,2.0,0.0,117902.0,118959.0,1.0,6.0,1.0,1.0,118961.0,-2.8134725352700003,1411.0,118437.0,118960.0,1.0,118958.0,1.0,1.0,1.0,69.0,1.0
10482.0,1.0,39878.0,1.0,15.93,119281.0,1.0,0.0,119280.0,286106.0,1.0,0.0,1.0,1.0,118997.0,-0.540101215825,5559.0,118623.0,292795.0,1.0,118995.0,1.0,1.0,1.0,4.0,1.0
10483.0,1.0,737.0,1.0,12.39,118413.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,1.0,118786.0,1.0,782.0,127522.0,290919.0,1.0,118784.0,1.0,2.0,1.0,4.0,1.0
10484.0,1.0,80745.0,2.0,1.77,118446.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118786.0,1.43952056352,4023.0,119064.0,290919.0,1.0,118784.0,1.0,1.0,1.0,7.0,1.0
10485.0,1.0,970.0,1.0,1.77,118343.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,4.0,117908.0,2.36891814527,669.0,120722.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
10486.0,1.0,42986.0,1.0,1.77,118225.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-0.7772534106899999,7586.0,118403.0,290919.0,1.0,118321.0,1.0,1.0,1.0,3.0,1.0
10487.0,1.0,19398.0,1.0,1.77,118007.0,1.0,0.0,118006.0,117886.0,1.0,7.0,1.0,20.0,117888.0,1.0,11987.0,118008.0,117887.0,1.0,117885.0,1.0,1.0,1.0,1.0,1.0
10488.0,1.0,100969.0,1.0,1.77,118052.0,1.0,1.0,117961.0,305057.0,1.0,2.0,1.0,1.0,123738.0,-1.76991055188,15887.0,120356.0,118960.0,1.0,123737.0,1.0,1.0,1.0,1.0,1.0
10489.0,1.0,74410.0,2.0,1.77,118327.0,1.0,0.0,117961.0,118785.0,1.0,0.0,1.0,1.0,118786.0,0.612871535459,121925.0,118933.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10490.0,1.0,80785.0,1.0,5.31,118343.0,1.0,0.0,117961.0,120517.0,1.0,0.0,3.0,3.0,120519.0,1.0,4272.0,120666.0,120518.0,1.0,120516.0,1.0,1.0,1.0,2.0,1.0
10491.0,1.0,36236.0,1.0,1.77,118300.0,1.0,0.0,117961.0,130134.0,1.0,8.0,1.0,3.0,118454.0,1.9364062570099998,770.0,118437.0,118453.0,1.0,118451.0,2.0,1.0,1.0,8.0,1.0
10492.0,1.0,81359.0,1.0,1.77,118386.0,1.0,0.0,117961.0,168365.0,1.0,0.0,1.0,1.0,118319.0,-0.330432294518,7084.0,121961.0,118205.0,1.0,118318.0,1.0,1.0,1.0,12.0,1.0
10493.0,1.0,56546.0,1.0,7.08,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,4.0,117908.0,0.89400448826,782.0,127522.0,290919.0,1.0,117905.0,1.0,1.0,1.0,33.0,1.0
10494.0,1.0,37008.0,1.0,1.77,117962.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,1.0,1325.0,118910.0,290919.0,1.0,118321.0,1.0,1.0,1.0,5.0,1.0
10495.0,1.0,74908.0,1.0,7.08,118386.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,11.0,118322.0,1.0,7660.0,120361.0,290919.0,1.0,118321.0,1.0,2.0,1.0,10.0,1.0
10496.0,1.0,45989.0,1.0,1.77,119281.0,1.0,0.0,119280.0,119235.0,1.0,0.0,1.0,3.0,118276.0,-1.8968985504599998,70480.0,117945.0,292795.0,1.0,118274.0,1.0,1.0,2.0,1.0,1.0
10497.0,1.0,111587.0,1.0,1.77,117962.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,117908.0,-0.801700354744,16922.0,118501.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
10498.0,0.0,99021.0,2.0,1.77,118225.0,1.0,0.0,117961.0,118448.0,1.0,0.0,1.0,1.0,118322.0,0.0,3838.0,119924.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10499.0,1.0,33147.0,1.0,8.85,118052.0,1.0,0.0,117961.0,279443.0,1.0,9.0,1.0,1.0,118687.0,0.8669562057369999,23347.0,119408.0,308574.0,1.0,118685.0,1.0,2.0,1.0,1.0,1.0
10500.0,1.0,41942.0,1.0,1.77,118386.0,1.0,0.0,117961.0,117906.0,1.0,2.0,1.0,3.0,118322.0,1.0,25293.0,128823.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10501.0,1.0,4674.0,1.0,1.77,118052.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,2.3055925441900005,7624.0,119742.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1667.0,1.0
10502.0,1.0,25739.0,1.0,3.54,118026.0,1.0,0.0,91261.0,126309.0,1.0,0.0,1.0,1.0,118454.0,2.8786505796599995,69226.0,118746.0,118453.0,1.0,118451.0,1.0,1.0,1.0,1.0,1.0
10503.0,1.0,42030.0,1.0,1.77,118386.0,1.0,1.0,117961.0,147114.0,1.0,0.0,1.0,3.0,118786.0,1.0,205.0,118746.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10504.0,1.0,37980.0,1.0,3.54,118107.0,1.0,0.0,118106.0,131694.0,1.0,1.0,1.0,1.0,118570.0,1.0,21083.0,117941.0,19721.0,1.0,118568.0,1.0,1.0,1.0,1.0,1.0
10505.0,1.0,3616.0,1.0,1.77,118225.0,1.0,1.0,117961.0,128018.0,1.0,0.0,1.0,1.0,125795.0,-1.6106330855200002,13441.0,122870.0,118643.0,1.0,125793.0,1.0,1.0,1.0,2.0,1.0
10506.0,1.0,3852.0,1.0,19.47,118300.0,1.0,0.0,117961.0,249904.0,1.0,3.0,1.0,1.0,118425.0,0.7557299031520001,4715.0,125872.0,118424.0,1.0,118422.0,1.0,1.0,1.0,2.0,1.0
10507.0,1.0,81380.0,1.0,3.54,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,3.4537833801199995,169.0,121639.0,290919.0,1.0,118321.0,1.0,1.0,1.0,102.0,1.0
10508.0,1.0,15709.0,1.0,1.77,118300.0,1.0,0.0,117961.0,300044.0,1.0,0.0,1.0,1.0,118399.0,1.0,17128.0,119984.0,118398.0,1.0,118396.0,1.0,1.0,1.0,6.0,1.0
10509.0,1.0,23193.0,4.0,1.77,118300.0,1.0,0.0,117961.0,130134.0,1.0,1.0,1.0,2.0,118454.0,-3.1737908741000003,745.0,118437.0,118453.0,1.0,118451.0,1.0,1.0,1.0,6.0,1.0
10510.0,1.0,25992.0,1.0,5.31,118091.0,1.0,0.0,118090.0,168570.0,1.0,5.0,1.0,3.0,118570.0,-1.69595740046,87820.0,117920.0,19721.0,1.0,118568.0,1.0,2.0,1.0,2.0,1.0
10511.0,1.0,81237.0,1.0,1.77,118225.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,2.0,118322.0,1.0,7525.0,120551.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10512.0,1.0,74628.0,2.0,5.31,118386.0,1.0,1.0,117961.0,118503.0,1.0,0.0,1.0,1.0,118505.0,1.0,46299.0,118501.0,118504.0,1.0,118502.0,1.0,1.0,1.0,177.0,3.0
10513.0,1.0,25992.0,1.0,1.77,118413.0,1.0,0.0,117961.0,118536.0,1.0,0.0,1.0,8.0,118539.0,1.3834512153299998,27358.0,128801.0,308574.0,1.0,118536.0,1.0,1.0,1.0,1.0,1.0
10514.0,1.0,14959.0,1.0,1.77,118085.0,1.0,0.0,118084.0,117886.0,1.0,0.0,1.0,11.0,117880.0,-2.69710707401,1549.0,117884.0,19721.0,3.0,117879.0,1.0,1.0,1.0,1.0,1.0
10515.0,1.0,3852.0,1.0,1.77,118343.0,1.0,0.0,117961.0,240983.0,1.0,0.0,3.0,2.0,118322.0,-1.9565253867200003,50089.0,118514.0,290919.0,1.0,118321.0,1.0,1.0,1.0,6.0,1.0
10516.0,1.0,4674.0,1.0,1.77,118327.0,1.0,0.0,117961.0,160991.0,1.0,0.0,1.0,1.0,118786.0,0.758590741592,15918.0,118320.0,290919.0,1.0,118784.0,1.0,1.0,1.0,1.0,1.0
10517.0,1.0,74366.0,1.0,1.77,117877.0,1.0,0.0,117876.0,128802.0,1.0,2.0,1.0,4.0,118813.0,3.8565054663400002,13414.0,118810.0,19793.0,1.0,118811.0,1.0,1.0,1.0,21.0,1.0
10518.0,1.0,87065.0,1.0,1.77,117894.0,1.0,0.0,117893.0,117897.0,1.0,0.0,1.0,1.0,117898.0,1.0,59012.0,117895.0,117887.0,2.0,117896.0,1.0,1.0,1.0,66.0,1.0
10519.0,1.0,25992.0,1.0,1.77,118220.0,1.0,0.0,118219.0,154842.0,1.0,0.0,1.0,1.0,117880.0,0.532209651431,20648.0,117941.0,19721.0,1.0,117879.0,1.0,1.0,1.0,17.0,1.0
10520.0,1.0,81457.0,1.0,1.77,118300.0,1.0,0.0,117961.0,311441.0,1.0,0.0,1.0,1.0,120649.0,-2.2795999784,23225.0,119984.0,118398.0,1.0,120647.0,1.0,1.0,1.0,8.0,1.0
10521.0,1.0,16766.0,1.0,17.7,118225.0,1.0,0.0,117961.0,120592.0,1.0,2.0,1.0,1.0,120593.0,0.550211830415,3281.0,120323.0,119095.0,1.0,120591.0,1.0,1.0,1.0,2.0,1.0
10522.0,1.0,78421.0,1.0,3.54,118052.0,1.0,0.0,117961.0,126297.0,1.0,10.0,1.0,1.0,118687.0,1.0,15894.0,119986.0,308574.0,1.0,118685.0,1.0,1.0,1.0,1.0,1.0
10523.0,1.0,4674.0,1.0,74.34,118052.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,29.0,117908.0,3.2454774270599995,8715.0,119986.0,290919.0,1.0,117905.0,1.0,1.0,1.0,1.0,1.0
10524.0,1.0,75077.0,2.0,3.54,118386.0,1.0,0.0,117961.0,153262.0,1.0,1.0,1.0,1.0,118322.0,0.140686604633,59748.0,120361.0,290919.0,2.0,118321.0,1.0,1.0,1.0,5.0,1.0
10525.0,1.0,80715.0,1.0,3.54,118052.0,1.0,0.0,117961.0,142545.0,1.0,1.0,1.0,2.0,120499.0,-0.722871590265,4475.0,120356.0,118424.0,1.0,120497.0,1.0,1.0,1.0,1.0,1.0
10526.0,0.0,26436.0,1.0,10.62,117894.0,1.0,0.0,117893.0,117897.0,1.0,1.0,1.0,1.0,117880.0,1.69852959908,55842.0,117895.0,19721.0,1.0,117879.0,1.0,1.0,1.0,1.0,1.0
10527.0,1.0,41324.0,1.0,3.54,118225.0,1.0,0.0,117961.0,306399.0,1.0,0.0,1.0,1.0,118644.0,2.7463925472099997,3053.0,120663.0,118643.0,1.0,118641.0,1.0,1.0,1.0,3.0,1.0
10528.0,1.0,20363.0,1.0,7.08,118300.0,2.0,0.0,117961.0,310997.0,1.0,0.0,1.0,3.0,120346.0,-1.1273627179,4864.0,123055.0,118424.0,1.0,120344.0,1.0,1.0,1.0,17.0,1.0
10529.0,1.0,78765.0,1.0,1.77,118080.0,1.0,0.0,118079.0,118177.0,1.0,0.0,1.0,11.0,117888.0,1.0,65460.0,117878.0,117887.0,1.0,117885.0,1.0,1.0,2.0,6.0,1.0
10530.0,1.0,916.0,1.0,3.54,118343.0,1.0,0.0,117961.0,284092.0,1.0,0.0,1.0,1.0,118914.0,1.29521891543,4910.0,118911.0,118424.0,1.0,118912.0,1.0,1.0,1.0,1.0,1.0
10531.0,1.0,6976.0,1.0,1.77,118300.0,1.0,0.0,117961.0,118054.0,1.0,13.0,1.0,1.0,118055.0,2.4627201536900003,2781.0,118783.0,117887.0,1.0,118054.0,1.0,1.0,1.0,133.0,1.0
10532.0,1.0,15707.0,1.0,1.77,118413.0,1.0,0.0,117961.0,118536.0,1.0,3.0,1.0,1.0,118539.0,-0.137042082774,17759.0,122007.0,308574.0,2.0,118536.0,1.0,1.0,1.0,6.0,1.0
10533.0,1.0,44976.0,1.0,1.77,118343.0,1.0,0.0,117961.0,300136.0,1.0,6.0,1.0,1.0,118425.0,-1.02631780835,3954.0,120291.0,118424.0,1.0,118422.0,1.0,1.0,1.0,1.0,1.0
10534.0,1.0,23989.0,1.0,3.54,118343.0,1.0,0.0,117961.0,133686.0,3.0,0.0,1.0,4.0,119435.0,1.0,2260.0,119598.0,118424.0,1.0,119433.0,1.0,1.0,1.0,80.0,1.0
10535.0,1.0,23095.0,1.0,1.77,119597.0,1.0,0.0,119596.0,122050.0,1.0,0.0,1.0,1.0,119139.0,-1.00311355933,22522.0,119136.0,118474.0,1.0,119137.0,1.0,1.0,1.0,5.0,1.0
10536.0,1.0,74882.0,1.0,1.77,119091.0,1.0,0.0,119062.0,118044.0,1.0,0.0,1.0,1.0,118046.0,1.0,15402.0,118042.0,270488.0,1.0,118043.0,1.0,1.0,1.0,4.0,1.0
10537.0,1.0,916.0,1.0,1.77,118343.0,1.0,0.0,117961.0,133686.0,1.0,0.0,1.0,1.0,119435.0,2.68002502052,131441.0,119598.0,118424.0,1.0,119433.0,1.0,1.0,1.0,1.0,1.0
10538.0,1.0,23095.0,1.0,7.08,118026.0,1.0,0.0,91261.0,118260.0,1.0,0.0,1.0,1.0,118279.0,1.0,17561.0,118202.0,290919.0,1.0,118278.0,1.0,1.0,1.0,1.0,1.0
10539.0,1.0,42014.0,1.0,1.77,118300.0,1.0,0.0,117961.0,117906.0,1.0,7.0,1.0,2.0,118786.0,1.31134603442,743.0,119181.0,290919.0,1.0,118784.0,1.0,1.0,1.0,4.0,2.0
10540.0,1.0,80482.0,1.0,1.77,118300.0,1.0,0.0,117961.0,236735.0,1.0,3.0,1.0,1.0,118828.0,-2.14330091607,5101.0,127849.0,118424.0,1.0,118826.0,1.0,1.0,1.0,4.0,1.0
10541.0,1.0,74240.0,1.0,3.54,119692.0,1.0,0.0,119691.0,117906.0,1.0,2.0,1.0,1.0,122969.0,1.0,23111.0,118635.0,119695.0,1.0,122967.0,1.0,1.0,1.0,1086.0,1.0
10542.0,1.0,77992.0,1.0,3.54,118026.0,1.0,0.0,91261.0,117906.0,1.0,0.0,1.0,2.0,117908.0,1.14194048214,50120.0,119507.0,290919.0,1.0,117905.0,1.0,1.0,1.0,8.0,1.0
10543.0,1.0,40056.0,1.0,1.77,117962.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-0.583449208286,19760.0,118352.0,290919.0,1.0,118321.0,1.0,1.0,1.0,1.0,1.0
10544.0,1.0,3825.0,1.0,1.77,118413.0,1.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,1.57094954349,169.0,121639.0,290919.0,1.0,118321.0,1.0,1.0,1.0,15.0,1.0
10545.0,1.0,26807.0,1.0,1.77,118327.0,1.0,0.0,117961.0,132791.0,1.0,0.0,2.0,1.0,118644.0,-2.4421591557099998,1043.0,120559.0,118643.0,1.0,118641.0,1.0,1.0,1.0,4.0,1.0
10546.0,1.0,42092.0,1.0,1.77,118300.0,1.0,0.0,117961.0,279443.0,1.0,2.0,1.0,2.0,118779.0,-2.3362224398199998,820.0,123719.0,308574.0,1.0,118777.0,1.0,1.0,1.0,4.0,1.0
10547.0,1.0,25958.0,1.0,1.77,118024.0,1.0,0.0,118023.0,310825.0,1.0,1.0,1.0,6.0,119900.0,0.787094214138,13411.0,118810.0,19793.0,1.0,119899.0,1.0,1.0,1.0,6.0,1.0
10548.0,1.0,23126.0,1.0,1.77,118170.0,1.0,0.0,118169.0,119008.0,1.0,1.0,1.0,1.0,118055.0,1.0,55132.0,118042.0,117887.0,1.0,118054.0,1.0,1.0,1.0,1.0,1.0
10549.0,1.0,15912.0,1.0,1.77,118327.0,2.0,0.0,117961.0,117906.0,1.0,0.0,1.0,1.0,118322.0,-1.55480735529,5899.0,120318.0,290919.0,1.0,118321.0,1.0,1.0,1.0,352.0,1.0
10550.0,1.0,26436.0,1.0,3.54,118580.0,1.0,0.0,118212.0,117897.0,1.0,8.0,1.0,1.0,117898.0,-1.26139564168,26141.0,117895.0,117887.0,1.0,117896.0,1.0,1.0,1.0,1.0,1.0
10551.0,1.0,20311.0,1.0,3.54,118300.0,1.0,0.0,117961.0,240983.0,1.0,0.0,1.0,1.0,118322.0,1.0,49823.0,127168.0,290919.0,1.0,118321.0,1.0,1.0,1.0,2.0,1.0
10552.0,1.0,38718.0,1.0,1.77,117976.0,1.0,0.0,117975.0,117913.0,1.0,6.0,1.0,1.0,117888.0,1.56675176648,27432.0,117912.0,117887.0,1.0,117885.0,1.0,1.0,1.0,1.0,1.0
